GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "00000","United States", ,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",791229000,855525000,924613000,1016408000,1133468000,1244912000,1362505000,1495704000,1651632000,1855849000,2073257000,2313160000,2592915000,2779794000,2968676000,3279488000,3510471000,3719647000,3946593000,4267813000,4609667000,4897821000,5067291000,5409920000,5648732000,5940128000,6286143000,6673186000,7086935000,7601594000,8001563000,8650325000,9001839000,9155663000,9480901000,10028781000,10593946000,11372589000,12002204000,12438527000,12051307000,12541995000,13315478000,13998383000,14175503000,14982715000,15717140000,16151881000,16937582000,17839255000,18542262000
 "00000","United States", ,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",609767000,647228000,691113000,760604000,843628000,908874000,970319000,1072073000,1190833000,1344996000,1495859000,1618672000,1765899000,1845301000,1962663000,2175598000,2335155000,2484740000,2674253000,2899920000,3083262000,3271097000,3361240000,3605733000,3761599000,3950293000,4143678000,4402705000,4702424000,5084084000,5440247000,5896481000,6135866000,6253448000,6468388000,6849968000,7170317000,7601266000,7909377000,8029232000,7728638000,8044221000,8531667000,8956340000,9132669000,9539185000,9915088000,10145493000,10626821000,11167886000,11667012000
 "00000","United States", ,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",62322000,74733000,88248000,98130000,112848000,133639000,170424000,184845000,195111000,210561000,236376000,280874000,319762000,356141000,384671000,401232000,425761000,451711000,468094000,497410000,544186000,597231000,668048000,747939000,792906000,828880000,883374000,929128000,954797000,983878000,1026144000,1087280000,1192565000,1285190000,1347228000,1421206000,1516711000,1613814000,1728065000,1955082000,2146693000,2325117000,2358654000,2362988000,2424297000,2541510000,2685370000,2776746000,2855049000,2970254000,3125174000
 "00000","United States", ,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",7275000,9897000,12220000,13398000,13935000,17887000,21480000,23998000,24773000,25234000,28026000,34933000,38209000,38919000,41936000,43256000,44886000,47513000,48653000,52986000,58178000,65441000,74771000,86836000,92509000,98210000,104951000,107701000,106158000,107098000,109356000,110582000,113847000,124986000,137644000,149094000,165905000,170430000,180646000,196000000,230848000,256034000,264137000,267614000,271171000,270971000,273685000,270259000,268468000,260380000,268682000
 "00000","United States", ,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",2328000,4200000,6190000,6051000,4587000,7038000,18178000,16551000,13291000,10292000,10341000,18662000,17032000,25338000,26437000,15996000,15877000,16572000,14800000,13448000,14476000,18208000,26858000,39628000,34871000,24012000,21833000,22406000,20253000,19856000,20747000,20989000,32148000,53736000,53573000,37084000,32277000,30899000,33382000,52014000,131990000,139715000,107871000,84439000,63049000,35787000,32860000,32482000,30756000,28302000,28075000
 "00000","United States", ,CAINC30,80,"...","  Retirement and other","Thousands of dollars",52719000,60636000,69838000,78681000,94326000,108714000,130766000,144296000,157047000,175035000,198009000,227279000,264521000,291884000,316298000,341980000,364998000,387626000,404641000,430976000,471532000,513582000,566419000,621475000,665526000,706658000,756590000,799021000,828386000,856924000,896041000,955709000,1046570000,1106468000,1156011000,1235028000,1318529000,1412485000,1514037000,1707068000,1783855000,1929368000,1986646000,2010935000,2090077000,2234752000,2378825000,2474005000,2555825000,2681572000,2828417000
 "00000","United States", ,CAINC30,90,"..."," Dividends, interest, and rent 2/","Thousands of dollars",119140000,133564000,145252000,157674000,176992000,202399000,221762000,238786000,265688000,300292000,341022000,413614000,507254000,578352000,621342000,702658000,749555000,783196000,804246000,870483000,982219000,1029493000,1038003000,1056248000,1094227000,1160955000,1259091000,1341353000,1429714000,1533632000,1535172000,1666564000,1673408000,1617025000,1665285000,1757607000,1906918000,2157509000,2364762000,2454213000,2175976000,2172657000,2425157000,2679055000,2618537000,2902020000,3116682000,3229642000,3455712000,3701115000,3750076000
 "00000","United States", ,CAINC30,100,"..."," Population (persons) 3/","Number of persons",201298000,203798722,206817509,209274882,211349205,213333635,215456585,217553859,219760875,222098244,224568579,227224719,229465744,231664432,233792014,235824907,237923734,240132831,242288936,244499004,246819222,249622814,252980941,256514224,259918588,263125821,266278393,269394284,272646925,275854104,279040168,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309321666,311556874,313830990,315993715,318301008,320635163,322941311,324985539,326687501,328239523
 "00000","United States", ,CAINC30,110,"..."," Per capita personal income 4/","Dollars",3931,4198,4471,4857,5363,5836,6324,6875,7516,8356,9232,10180,11300,11999,12698,13906,14755,15490,16289,17455,18676,19621,20030,21090,21733,22575,23607,24771,25993,27557,28675,30657,31589,31832,32681,34251,35849,38114,39844,40904,39284,40547,42739,44605,44860,47071,49019,50015,52118,54606,56490
 "00000","United States", ,CAINC30,120,"..."," Per capita net earnings 4/","Dollars",3029,3176,3342,3634,3992,4260,4504,4928,5419,6056,6661,7124,7696,7965,8395,9225,9815,10347,11037,11861,12492,13104,13287,14057,14472,15013,15561,16343,17247,18430,19496,20897,21532,21742,22296,23394,24264,25475,26257,26404,25193,26006,27384,28539,28901,29969,30923,31416,32699,34185,35544
 "00000","United States", ,CAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",310,367,427,469,534,626,791,850,888,948,1053,1236,1394,1537,1645,1701,1789,1881,1932,2034,2205,2393,2641,2916,3051,3150,3317,3449,3502,3567,3677,3853,4185,4468,4644,4854,5132,5409,5737,6429,6998,7517,7571,7529,7672,7985,8375,8598,8785,9092,9521
 "00000","United States", ,CAINC30,140,"...","  Per capita income maintenance benefits 4/","Dollars",36,49,59,64,66,84,100,110,113,114,125,154,167,168,179,183,189,198,201,217,236,262,296,339,356,373,394,400,389,388,392,392,400,435,474,509,561,571,600,645,753,828,848,853,858,851,854,837,826,797,819
 "00000","United States", ,CAINC30,150,"...","  Per capita unemployment insurance compensation 4/","Dollars",12,21,30,29,22,33,84,76,60,46,46,82,74,109,113,68,67,69,61,55,59,73,106,154,134,91,82,83,74,72,74,74,113,187,185,127,109,104,111,171,430,452,346,269,200,112,102,101,95,87,86
 "00000","United States", ,CAINC30,160,"...","  Per capita retirement and other 4/","Dollars",262,298,338,376,446,510,607,663,715,788,882,1000,1153,1260,1353,1450,1534,1614,1670,1763,1910,2057,2239,2423,2561,2686,2841,2966,3038,3106,3211,3387,3673,3847,3985,4218,4462,4734,5026,5614,5815,6237,6377,6408,6614,7021,7419,7661,7864,8208,8617
 "00000","United States", ,CAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",592,655,702,753,837,949,1029,1098,1209,1352,1519,1820,2211,2497,2658,2980,3150,3262,3319,3560,3980,4124,4103,4118,4210,4412,4728,4979,5244,5560,5502,5906,5872,5622,5740,6003,6453,7231,7850,8071,7093,7024,7784,8537,8287,9117,9720,10001,10633,11329,11425
 "00000","United States", ,CAINC30,180,"..."," Earnings by place of work","Thousands of dollars",653665000,693352000,742094000,819646000,918964000,993909000,1059492000,1173271000,1303767000,1476080000,1648363000,1784597000,1961173000,2053729000,2188018000,2432402000,2615791000,2786901000,2996000000,3259979000,3467027000,3679460000,3789428000,4059023000,4237437000,4456948000,4674849000,4956180000,5288047000,5707014000,6098042000,6598743000,6865291000,7001130000,7243665000,7675133000,8039648000,8519777000,8866784000,9013458000,8688446000,9023198000,9443528000,9901882000,10231478000,10687445000,11114594000,11379601000,11920279000,12523102000,13080565000
 "00000","United States", ,CAINC30,190,"...","  Wages and salaries","Thousands of dollars",512186000,545441000,579284000,633484000,703743000,767390000,810075000,894943000,988970000,1115885000,1248272000,1366990000,1503905000,1579008000,1668739000,1835609000,1972752000,2093721000,2246552000,2428973000,2572279000,2729857000,2801967000,2956907000,3072485000,3231494000,3413758000,3612299000,3872714000,4177471000,4456769000,4823765000,4950126000,4992622000,5133728000,5416803000,5688398000,6051357000,6392832000,6531099000,6241491000,6363368000,6615753000,6918166000,7104786000,7467705000,7851802000,8081281000,8462610000,8884683000,9300811000
 "00000","United States", ,CAINC30,200,"...","  Supplements to wages and salaries","Thousands of dollars",63901000,69557000,78362000,90496000,102028000,113668000,130526000,146691000,169572000,193931000,221483000,246206000,278094000,302092000,331414000,367071000,400618000,435399000,461705000,503652000,551955000,594458000,630851000,699043000,734924000,766899000,777601000,798099000,829592000,887008000,942209000,1019616000,1081914000,1136091000,1210736000,1293698000,1369719000,1417923000,1477079000,1517532000,1504178000,1546444000,1592949000,1632251000,1714292000,1767120000,1833313000,1867770000,1944027000,2048384000,2115013000
 "00000","United States", ,CAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",41314000,45890000,52073000,59491000,62400000,69127000,83969000,92465000,108664000,122618000,139133000,157525000,174802000,192685000,211935000,228501000,253378000,278052000,295996000,319598000,358859000,388703000,416524000,471220000,495790000,513254000,513942000,523756000,540470000,580252000,619356000,674890000,724466000,770625000,828879000,885655000,942364000,971322000,1016102000,1046848000,1046866000,1078294000,1101118000,1119860000,1188894000,1221625000,1264870000,1287533000,1339932000,1424212000,1466990000
 "00000","United States", ,CAINC30,202,"...","   Employer contributions for government social insurance","Thousands of dollars",22587000,23667000,26289000,31005000,39628000,44541000,46557000,54226000,60908000,71313000,82350000,88681000,103292000,109407000,119479000,138570000,147240000,157347000,165709000,184054000,193096000,205755000,214327000,227823000,239134000,253645000,263659000,274343000,289122000,306756000,322853000,344726000,357448000,365466000,381857000,408043000,427355000,446601000,460977000,470684000,457312000,468150000,491831000,512391000,525398000,545495000,568443000,580237000,604095000,624172000,648023000
 "00000","United States", ,CAINC30,210,"...","  Proprietors' income","Thousands of dollars",77578000,78354000,84448000,95666000,113193000,112851000,118891000,131637000,145225000,166264000,178608000,171401000,179174000,172629000,187865000,229722000,242421000,257781000,287743000,327354000,342793000,355145000,356610000,403073000,430028000,458555000,483490000,545782000,585741000,642535000,699064000,755362000,833251000,872417000,899201000,964632000,981531000,1050497000,996873000,964827000,942777000,1113386000,1234826000,1351465000,1412400000,1452620000,1429479000,1430550000,1513642000,1590035000,1664741000
 "00000","United States", ,CAINC30,220,"...","   Farm proprietors' income","Thousands of dollars",13407000,13445000,13930000,17598000,29748000,24106000,22650000,17873000,16697000,20211000,21322000,11540000,18521000,14752000,7790000,22412000,22351000,24097000,30168000,28619000,34688000,34148000,29233000,37681000,33410000,36574000,24325000,39333000,34168000,30834000,30755000,32996000,34334000,22590000,38811000,54126000,50304000,33928000,43084000,44100000,32307000,43664000,70443000,65035000,97150000,74724000,62759000,41808000,46205000,47100000,56722000
 "00000","United States", ,CAINC30,230,"...","   Nonfarm proprietors' income","Thousands of dollars",64171000,64909000,70518000,78068000,83445000,88745000,96241000,113764000,128528000,146053000,157286000,159861000,160653000,157877000,180075000,207310000,220070000,233684000,257575000,298735000,308105000,320997000,327377000,365392000,396618000,421981000,459165000,506449000,551573000,611701000,668309000,722366000,798917000,849827000,860390000,910506000,931227000,1016569000,953789000,920727000,910470000,1069722000,1164383000,1286430000,1315250000,1377896000,1366720000,1388742000,1467437000,1542935000,1608019000
 "00000","United States", ,CAINC30,240,"...","Total employment (number of jobs)","Number of jobs",91053200,91277600,91581400,94312200,98427500,100111800,98900600,101591200,105042200,109686600,113147100,113983200,114914000,114163300,115645700,120528100,123796700,126232300,129548400,133563900,136177800,138330900,137612800,138166100,140774400,144196600,147915800,151056200,154541200,158481200,161531300,165370800,165522200,165095100,165921500,168839700,172338400,175868600,179543700,179213900,173636700,172901700,176091700,178979700,182325100,186233800,190325800,193378900,196337100,200284200,203809500
 "00000","United States", ,CAINC30,250,"..."," Wage and salary employment","Number of jobs",78722000,78793000,78812000,80992000,84657000,86086000,84604000,86966000,89963000,94328000,97408000,97646000,98344000,96841000,97636000,102080000,104616000,106505000,109399000,112486000,115124000,116544000,115086000,115666000,117717000,120568000,123412000,125711000,128681000,131920000,134766000,137610000,137334000,136301000,135967000,137404000,139341000,141660000,143170000,142584000,136242000,135393000,136918000,139619000,141932000,144722000,147641000,149913000,151892000,154365000,156445000
 "00000","United States", ,CAINC30,260,"..."," Proprietors employment","Number of jobs",12331200,12484600,12769400,13320200,13770500,14025800,14296600,14625200,15079200,15358600,15739100,16337200,16570000,17322300,18009700,18448100,19180700,19727300,20149400,21077900,21053800,21786900,22526800,22500100,23057400,23628600,24503800,25345200,25860200,26561200,26765300,27760800,28188200,28794100,29954500,31435700,32997400,34208600,36373700,36629900,37394700,37508700,39173700,39360700,40393100,41511800,42684800,43465900,44445100,45919200,47364500
 "00000","United States", ,CAINC30,270,"...","  Farm proprietors employment 6/","Number of jobs",2751000,2717000,2684000,2644000,2627000,2612000,2588000,2551000,2516000,2488000,2491000,2495000,2494000,2464000,2589000,2508000,2459000,2382000,2311000,2279000,2272000,2233000,2194000,2191000,2273000,2245000,2240000,2205000,2212000,2249000,2237000,2224000,2190000,2032000,1953000,1894000,1875000,1827000,1914000,1897000,1884000,1882000,1876000,1844000,1856000,1840000,1834000,1824000,1803000,1792000,1787000
 "00000","United States", ,CAINC30,280,"...","  Nonfarm proprietors employment","Number of jobs",9580200,9767600,10085400,10676200,11143500,11413800,11708600,12074200,12563200,12870600,13248100,13842200,14076000,14858300,15420700,15940100,16721700,17345300,17838400,18798900,18781800,19553900,20332800,20309100,20784400,21383600,22263800,23140200,23648200,24312200,24528300,25536800,25998200,26762100,28001500,29541700,31122400,32381600,34459700,34732900,35510700,35626700,37297700,37516700,38537100,39671800,40850800,41641900,42642100,44127200,45577500
 "00000","United States", ,CAINC30,290,"...","Average earnings per job (dollars)","Dollars",7179,7596,8103,8691,9336,9928,10713,11549,12412,13457,14568,15657,17066,17989,18920,20181,21130,22078,23126,24408,25460,26599,27537,29378,30101,30909,31605,32810,34218,36011,37751,39903,41477,42407,43657,45458,46650,48444,49385,50294,50038,52187,53628,55324,56117,57387,58398,58846,60713,62527,64180
 "00000","United States", ,CAINC30,300,"..."," Average wages and salaries","Dollars",6506,6922,7350,7822,8313,8914,9575,10291,10993,11830,12815,13999,15292,16305,17091,17982,18857,19658,20535,21594,22344,23423,24347,25564,26101,26802,27661,28735,30095,31667,33070,35054,36044,36629,37757,39422,40824,42717,44652,45805,45812,46999,48319,49550,50058,51600,53182,53906,55715,57556,59451
 "00000","United States", ,CAINC30,310,"..."," Average nonfarm proprietors' income","Dollars",6698,6645,6992,7312,7488,7775,8220,9422,10231,11348,11872,11549,11413,10626,11677,13006,13161,13472,14439,15891,16404,16416,16101,17992,19082,19734,20624,21886,23324,25160,27246,28287,30730,31755,30727,30821,29921,31393,27678,26509,25639,30026,31219,34290,34129,34732,33456,33350,34413,34966,35281
 "00998","United States (Metropolitan Portion)", ,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",684087777,739319709,798048937,875093686,968033324,1066312857,1165803536,1281064175,1415460784,1589606840,1776418714,1990215265,2228714960,2393280452,2563471692,2832094071,3042639993,3234764745,3441517357,3733870303,4032052653,4290095771,4435660194,4732181774,4941267162,5191551235,5506149705,5843550169,6215497735,6684716108,7052183697,7647165674,7946989970,8084384721,8364828309,8852328826,9369451842,10087408892,10644986044,11006912097,10642905674,11074965986,11761363843,12390306960,12537767993,13287474613,13976306581,14403844319,15127538044,15951832030,16588017991
 "00998","United States (Metropolitan Portion)", ,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",528963707,561582709,598971813,657363959,722577002,782121652,835426655,924351580,1028091303,1160124012,1291770045,1408295906,1535112355,1611070822,1721135802,1904497576,2052810186,2191987023,2363185866,2569093634,2729744450,2897928119,2977714612,3191055967,3328264794,3489196761,3671399379,3898556996,4171747455,4523377882,4852123502,5277028447,5489052011,5592646483,5776186577,6116584520,6409228401,6811485146,7092406313,7192378345,6927986875,7203250596,7635474735,8029514195,8179554292,8569973571,8935578484,9177733072,9626687178,10124235888,10584729826
 "00998","United States (Metropolitan Portion)", ,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",51066731,61373544,72743783,81002351,92804746,109819834,140364236,152258682,160507265,172968309,193549223,229673951,261522232,290896320,314133984,327911397,348297225,370202617,384224784,409275798,448269122,492541169,551325601,618181962,655835420,685275732,730170231,767567928,787745652,811879804,846964489,897564095,984746628,1062608161,1114881920,1175498129,1254488432,1333254353,1427812953,1619869669,1780968339,1937129233,1966512990,1969222953,2022283976,2121819198,2245552015,2325263647,2391618575,2488744310,2620909716
 "00998","United States (Metropolitan Portion)", ,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",6117706,8334648,10436674,11517575,12028498,15121764,18163750,20243138,20970909,21386264,23549481,29076978,31763131,32329789,34691869,35764548,37085111,39242604,40297727,43896774,48318877,54576123,62475108,72558613,77617374,82604737,88239913,90216572,88619637,89593949,91501565,92677677,95266270,104630208,115470125,125346849,139846262,143595445,151887554,164884824,194225054,215627727,223029944,226555954,230053629,230578796,233417030,230676684,229468250,222402348,229661898
 "00998","United States (Metropolitan Portion)", ,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",1937068,3571990,5317497,5177588,3902523,6005563,15406638,14177245,11267947,8600498,8488441,15350483,13948230,20577664,21473844,13053259,12805680,13397840,12085505,11093035,12030711,15319100,22715508,33935003,29821005,20377764,18350984,18677925,16816576,16437993,17241924,17472721,27088414,46413784,46027343,31724685,27555043,26254791,28442460,44579183,113517203,121706238,94030085,73752500,55131226,31266819,28480136,28102690,26966971,24860101,24621094
 "00998","United States (Metropolitan Portion)", ,CAINC30,80,"...","  Retirement and other","Thousands of dollars",43011957,49466906,56989612,64307188,76873725,88692507,106793848,117838299,128268409,142981547,161511301,185246490,215810871,237988867,257968271,279093590,298406434,317562173,331841552,354285989,387919534,422645946,466134985,511688346,548397041,582293231,623579334,658673431,682309439,705847862,738221000,787413697,862391944,911564169,953384452,1018426595,1087087127,1163404117,1247482939,1410405662,1473226082,1599795268,1649452961,1668914499,1737099121,1859973583,1983654849,2066484273,2135183354,2241481861,2366626724
